ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
6051,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,G,4.1714,0.2,"863,462.89","172,692.57799999998","2,635,019,152.6","3,657.87",Ley 141 20%
6052,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,G,4.1714,0.12,"863,462.89","103,615.5468","1,581,011,491.8","3,657.87",ARTICULO 39 LEY 756
6053,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,QB,G,4.1714,0.2,184.5,36.9,"563,036.07","3,657.87",Ley 141 20%
6054,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,QB,G,4.1714,0.12,184.5,22.14,"337,821.84","3,657.87",ARTICULO 39 LEY 756
6055,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,O,40.2383,0.2,"8,238.42","1,647.684","242,516,791.53","3,657.87",Ley 141 20%
6056,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,O,40.2383,0.12,"8,238.42",988.6104,"145,510,075.4","3,657.87",ARTICULO 39 LEY 756
6057,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,G,4.1714,0.2,"180,711.3","36,142.259999999995","551,474,466.32","3,657.87",Ley 141 20%
6058,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,G,4.1714,0.12,"180,711.3","21,685.356","330,884,679.94","3,657.87",ARTICULO 39 LEY 756
6059,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,QB,G,4.1714,0.2,45.83,9.166,"139,858.77","3,657.87",Ley 141 20%
6060,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,QB,G,4.1714,0.12,45.83,5.4996,"83,915.31","3,657.87",ARTICULO 39 LEY 756
6061,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,O,40.2383,0.2,"7,183.4","1,436.68","211,459,857.74","3,657.87",Ley 141 20%
6062,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,O,40.2383,0.12,"7,183.4",862.008,"126,875,915","3,657.87",ARTICULO 39 LEY 756
6063,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,G,4.1714,0.2,"59,653.21","11,930.642","182,042,971.73","3,657.87",Ley 141 20%
6064,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,G,4.1714,0.12,"59,653.21","7,158.3852","109,225,783.33","3,657.87",ARTICULO 39 LEY 756
6065,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,QB,G,4.1714,0.2,15.13,3.026,"46,171.85","3,657.87",Ley 141 20%
6066,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,QB,G,4.1714,0.12,15.13,1.8156,"27,703.22","3,657.87",ARTICULO 39 LEY 756
6067,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,O,40.2383,0.2,"2,589.59",517.918,"76,230,522.12","3,657.87",Ley 141 20%
6068,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,7,TAURAMENA,CUSIANA,B,O,40.2383,0.12,"2,589.59",310.7508,"45,738,313.43","3,657.87",ARTICULO 39 LEY 756
6069,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CANAGUARO,Canaguay,QB,G,4.6119,0.064,"1,473.42",94.29888,"1,645,228.24","3,783.03",Ley 756 8% variable
6070,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CANAGUARO,Canaguay,B,O,33.611,0.08,"2,816.26",225.3008,"28,647,316.7","3,783.03",Ley 756 8% variable
6071,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CUSIANA NORTE,CUSIANA NORTE,B,G,4.0948,0.2,"6,343.8","1,268.76","19,654,045.54","3,783.03",Ley 141 20%
6072,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CUSIANA NORTE,CUSIANA NORTE,B,G,4.0948,0.12,"6,343.8",761.256,"11,792,427.33","3,783.03",ARTICULO 39 LEY 756
6073,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CUSIANA NORTE,CUSIANA NORTE,B,O,41.4886,0.2,945.08,189.016,"29,666,555.54","3,783.03",Ley 141 20%
6074,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CUSIANA NORTE,CUSIANA NORTE,B,O,41.4886,0.12,945.08,113.4096,"17,799,933.67","3,783.03",ARTICULO 39 LEY 756
6075,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CUSIANA NORTE,CUSIANA NORTE,B,G,4.0948,0.2,"452,714.9","90,542.98","1,402,578,779.83","3,783.03",Ley 141 20%
6076,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CUSIANA NORTE,CUSIANA NORTE,B,G,4.0948,0.12,"452,714.9","54,325.788","841,547,268.04","3,783.03",ARTICULO 39 LEY 756
6077,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CUSIANA NORTE,CUSIANA NORTE,B,O,41.4886,0.2,"3,079.56",615.912,"96,669,000.99","3,783.03",Ley 141 20%
6078,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,CUSIANA NORTE,CUSIANA NORTE,B,O,41.4886,0.12,"3,079.56",369.5472,"58,001,400.68","3,783.03",ARTICULO 39 LEY 756
6079,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.2,153.82,30.764,"517,010.96","3,783.03",Ley 141 20%
6080,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.12,153.82,18.4584,"310,206.93","3,783.03",ARTICULO 39 LEY 756
6081,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4424,0.090862504,"295,311.08","26,832.704187744323","450,943,247.95","3,783.03",Ley 756 8% variable
6082,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.2,"1,281.3",256.26,"4,306,636.79","3,783.03",Ley 141 20%
6083,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.12,"1,281.3",153.756,"2,583,982.2","3,783.03",ARTICULO 39 LEY 756
6084,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QI,G,4.4424,0.090862504,573.9,52.1459910456,"876,351.37","3,783.03",Ley 756 8% variable
6085,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.2,"2,924.98",584.996,"94,465,240.55","3,783.03",Ley 141 20%
6086,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.12,"2,924.98",350.9976,"56,679,144.66","3,783.03",ARTICULO 39 LEY 756
6087,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,42.6854,0.08,"2,952.86",236.2288,"38,146,261.61","3,783.03",Ley 756 8% variable
6088,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.2,16.12,3.224,"54,181.64","3,783.03",Ley 141 20%
6089,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.12,16.12,1.9344,"32,509.01","3,783.03",ARTICULO 39 LEY 756
6090,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4424,0.090862504,"30,953.15","2,812.4807156876","47,265,798.27","3,783.03",Ley 756 8% variable
6091,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.2,134.25,26.85,"451,233.74","3,783.03",Ley 141 20%
6092,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.12,134.25,16.11,"270,740.36","3,783.03",ARTICULO 39 LEY 756
6093,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QI,G,4.4424,0.090862504,60.15,5.4653796156,"91,849.58","3,783.03",Ley 756 8% variable
6094,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.2,264.16,52.832,"8,531,318.89","3,783.03",Ley 141 20%
6095,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.12,264.16,31.6992,"5,118,791.53","3,783.03",ARTICULO 39 LEY 756
6096,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,42.6854,0.08,266.68,21.3344,"3,445,081.83","3,783.03",Ley 756 8% variable
6097,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.2,797.34,159.468,"2,679,976.01","3,783.03",Ley 141 20%
6098,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.12,797.34,95.6808,"1,607,985.93","3,783.03",ARTICULO 39 LEY 756
6099,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4424,0.090862504,"1,530,798.8","139,092.2120881952","2,337,546,505.1","3,783.03",Ley 756 8% variable
6100,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.2,"6,766.67","1,353.334","22,743,769","3,783.03",Ley 141 20%
6101,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.12,"6,766.67",812.0004,"13,646,261.49","3,783.03",ARTICULO 39 LEY 756
6102,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QI,G,4.4424,0.090862504,"2,974.91",270.30777177464,"4,542,719.93","3,783.03",Ley 756 8% variable
6103,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.2,"14,396.14","2,879.228","464,938,164.85","3,783.03",Ley 141 20%
6104,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.12,"14,396.14","1,727.5368","278,962,899.46","3,783.03",ARTICULO 39 LEY 756
6105,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,42.6854,0.08,"14,533.33","1,162.6664","187,747,542.92","3,783.03",Ley 756 8% variable
6106,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.2,6.7,1.34,"22,519.46","3,783.03",Ley 141 20%
6107,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.12,6.7,0.804,"13,511.81","3,783.03",ARTICULO 39 LEY 756
6108,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4424,0.090862504,"12,868.46","1,169.2604982238402","19,650,278.92","3,783.03",Ley 756 8% variable
6109,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.2,63.16,12.632,"212,289.42","3,783.03",Ley 141 20%
6110,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.12,63.16,7.5792,"127,374","3,783.03",ARTICULO 39 LEY 756
6111,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QI,G,4.4424,0.090862504,25.01,2.27247122504,"38,190.46","3,783.03",Ley 756 8% variable
6112,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.2,197.66,39.532,"6,383,633.22","3,783.03",Ley 141 20%
6113,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.12,197.66,23.7192,"3,830,179.94","3,783.03",ARTICULO 39 LEY 756
6114,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,42.6854,0.08,199.54,15.9632,"2,577,739.84","3,783.03",Ley 756 8% variable
6115,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.2,67.63,13.526,"227,314.28","3,783.03",Ley 141 20%
6116,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4424,0.12,67.63,8.1156,"136,388.6","3,783.03",ARTICULO 39 LEY 756
6117,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4424,0.090862504,"129,844.36","11,797.98367987744","198,273,757.33","3,783.03",Ley 756 8% variable
6118,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.2,563.38,112.676,"1,893,602.23","3,783.03",Ley 141 20%
6119,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4424,0.12,563.38,67.6056,"1,136,161.63","3,783.03",ARTICULO 39 LEY 756
6120,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QI,G,4.4424,0.090862504,252.34,22.92824425936,"385,325.89","3,783.03",Ley 756 8% variable
6121,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.2,"3,355.73",671.146,"108,376,755.09","3,783.03",Ley 141 20%
6122,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,42.6854,0.12,"3,355.73",402.6876,"65,026,053.56","3,783.03",ARTICULO 39 LEY 756
6123,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,42.6854,0.08,"3,387.71",271.0168,"43,763,832.88","3,783.03",Ley 756 8% variable
6124,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4424,0.2,"402,420.39","80,484.078","1,352,593,882.54","3,783.03",Ley 141 20%
6125,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4424,0.12,"402,420.39","48,290.4468","811,556,329.87","3,783.03",ARTICULO 39 LEY 756
6126,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,40.2224,0.2,"4,445.12",889.024,"135,276,154.48","3,783.03",Ley 141 20%
6127,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,40.2224,0.12,"4,445.12",533.4144,"81,165,693.11","3,783.03",ARTICULO 39 LEY 756
6128,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,40.2224,0.08,"5,577.86",446.2288,"67,899,309.97","3,783.03",Ley 756 8% variable
6129,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4424,0.2,"87,077.04","17,415.408","292,678,687.56","3,783.03",Ley 141 20%
6130,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4424,0.12,"87,077.04","10,449.2448","175,607,212.64","3,783.03",ARTICULO 39 LEY 756
6131,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,40.2224,0.2,"1,081.02",216.204,"32,898,150.22","3,783.03",Ley 141 20%
6132,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,40.2224,0.12,"1,081.02",129.7224,"19,738,890.64","3,783.03",ARTICULO 39 LEY 756
6133,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,40.2224,0.08,"1,356.5",108.52,"16,512,679.28","3,783.03",Ley 756 8% variable
6134,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,G,4.4424,0.064,"150,134.13","9,608.58432","161,479,297.36","3,783.03",Ley 756 8% variable
6135,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,QI,G,4.4424,0.064,245.33,15.70112,"263,868.75","3,783.03",Ley 756 8% variable
6136,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,G,4.4424,0.064,"53,651.81","3,433.71584","57,706,109.71","3,783.03",Ley 756 8% variable
6137,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,QI,G,4.4424,0.064,79.26,5.07264,"85,249.26","3,783.03",Ley 756 8% variable
6138,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 32,AZOGUE,B,O,33.8495,0.08,"22,344.13","1,787.5304","228,899,835.05","3,783.03",Ley 756 8% variable
6139,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 32,CALONA,B,G,5.151,0.064,"4,163.94",266.49216,"5,192,969.39","3,783.03",Ley 756 8% variable
6140,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 32,CALONA,B,O,34.096,0.08,"2,537.94",203.0352,"26,188,736.98","3,783.03",Ley 756 8% variable
6141,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 32,CALONA,B,G,5.151,0.064,"2,242.13",143.49632,"2,796,224.73","3,783.03",Ley 756 8% variable
6142,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 32,CALONA,B,O,34.096,0.08,"1,366.58",109.3264,"14,101,595.64","3,783.03",Ley 756 8% variable
6143,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 32,CARMENTEA,B,G,5.151,0.064,"269,544.18","17,250.82752","336,156,310.08","3,783.03",Ley 756 8% variable
6144,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 32,CARMENTEA,B,O,34.1745,0.08,"10,249.9",819.992,"106,011,155.75","3,783.03",Ley 756 8% variable
6145,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 32,KANANASKIS,B,O,33.9868,0.08,"3,400.42",272.0336,"34,976,198.66","3,783.03",Ley 756 8% variable
6146,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,CHIRICOCA,B,O,34.0393,0.08,"7,209.87",576.7896,"74,274,173.14","3,783.03",Ley 756 8% variable
6147,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TARO TARO,QB,G,8.5605,0.064,870.17,55.69088,"1,803,528.3","3,783.03",Ley 756 8% variable
6148,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TARO TARO,P,O,29.8666,0.06,"8,047.45",482.847,"54,555,068.8","3,783.03",Ley 756 8% variable
6149,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TARO TARO,P,O,29.8666,0.06,780.32,46.8192,"5,289,925.36","3,783.03",Ley 756 8% variable
6150,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TIGANA,P,O,26.9776,0.079881285,"831,208.86","66,398.0318401851","6,776,388,591.81","3,783.03",Ley 756 8% variable
6151,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TIGANA,B,O,26.9776,0.10650838,"145,550.89","15,502.3895014582","1,582,128,452.5","3,783.03",Ley 756 8% variable
6152,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TILO,QB,G,4.6858,0.064,519.8,33.2672,"589,711.73","3,783.03",Ley 756 8% variable
6153,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TILO,P,O,30.0252,0.06,"10,334.64",620.0784,"70,432,369.03","3,783.03",Ley 756 8% variable
6154,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TUA,QB,G,5.5772,0.064,843.58,53.98912,"1,139,100.96","3,783.03",Ley 756 8% variable
6155,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TUA,B,O,25.5465,0.08,"59,717.03","4,777.3624","461,699,474.63","3,783.03",Ley 756 8% variable
6156,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,LLA 34,TUA,B,O,25.5465,0.08,"29,458.49","2,356.6792","227,756,962.23","3,783.03",Ley 756 8% variable
6157,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,RÍO CHITAMENA,CUSIANA,B,G,4.0948,0.2,"537,981.81","107,596.362","1,666,748,478.11","3,783.03",Ley 141 20%
6158,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,RÍO CHITAMENA,CUSIANA,B,G,4.0948,0.12,"537,981.81","64,557.817200000005","1,000,049,087.1","3,783.03",ARTICULO 39 LEY 756
6159,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,RÍO CHITAMENA,CUSIANA,B,O,41.4886,0.2,"21,412.74","4,282.548","672,157,121.9","3,783.03",Ley 141 20%
6160,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,8,RÍO CHITAMENA,CUSIANA,B,O,41.4886,0.12,"21,412.74","2,569.5288","403,294,273.37","3,783.03",ARTICULO 39 LEY 756
